                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5835,                 4.6942,                 1.1477,                0.04582,                0.52632,                0.10131,                0.07131,                 1.0957,                 4.1041,                0.82274,             8.2011e-05,             8.2011e-05,             8.2011e-05
